Node Name, Layer Name, Layer Number, ifmap, ofmap, fmap
node_560,embed1_part_560_i,1,64,8192,256
node_561,embed1_part_561_i,1,64,8192,256
node_562,embed1_part_562_i,1,64,8192,256
node_563,embed1_part_563_i,1,64,8192,256
node_564,embed1_part_564_i,1,64,8192,256
node_565,embed1_part_565_i,1,64,8192,256
node_566,embed1_part_566_i,1,64,8192,256
node_567,embed1_part_567_i,1,64,8192,256
node_568,embed1_part_568_i,1,64,8192,256
node_569,embed1_part_569_i,1,64,8192,256
node_570,embed1_part_570_i,1,64,8192,256
node_571,embed1_part_571_i,1,64,8192,256
node_572,embed1_part_572_i,1,64,8192,256
node_573,embed1_part_573_i,1,64,8192,256
node_574,embed1_part_574_i,1,64,8192,256
node_575,embed1_part_575_i,1,64,8192,256
node_576,embed1_part_576_i,1,64,8192,256
node_577,embed1_part_577_i,1,64,8192,256
node_578,embed1_part_578_i,1,64,8192,256
node_579,embed1_part_579_i,1,64,8192,256
node_580,embed1_part_580_i,1,64,8192,256
node_581,embed1_part_581_i,1,64,8192,256
node_582,embed1_part_582_i,1,64,8192,256
node_583,embed1_part_583_i,1,64,8192,256
node_584,embed1_part_584_i,1,64,8192,256
node_585,embed1_part_585_i,1,64,8192,256
node_586,embed1_part_586_i,1,64,8192,256
node_587,embed1_part_587_i,1,64,8192,256
node_588,embed1_part_588_i,1,64,8192,256
node_589,embed1_part_589_i,1,64,8192,256
node_590,embed1_part_590_i,1,64,8192,256
node_591,embed1_part_591_i,1,64,8192,256
node_592,embed1_part_592_i,1,64,8192,256
node_593,embed1_part_593_i,1,64,8192,256
node_594,embed1_part_594_i,1,64,8192,256
node_595,embed1_part_595_i,1,64,8192,256
node_596,embed1_part_596_i,1,64,8192,256
node_597,embed1_part_597_i,1,64,8192,256
node_598,embed1_part_598_i,1,64,8192,256
node_599,embed1_part_599_i,1,64,8192,256
node_600,embed1_part_600_i,1,64,8192,256
node_601,embed1_part_601_i,1,64,8192,256
node_602,embed1_part_602_i,1,64,8192,256
node_603,embed1_part_603_i,1,64,8192,256
