Node Name, Layer Name, Layer Number, ifmap, ofmap, fmap
node_202,fc2_part_42_o,1,8192,128,524288
node_203,fc2_part_43_o,1,8192,128,524288
node_204,fc2_part_44_o,1,8192,128,524288
node_205,fc2_part_45_o,1,8192,128,524288
node_206,fc2_part_46_o,1,8192,128,524288
node_207,fc2_part_47_o,1,8192,128,524288
node_208,fc2_part_48_o,1,8192,128,524288
node_209,fc2_part_49_o,1,8192,128,524288
node_210,fc2_part_50_o,1,8192,128,524288
node_211,fc2_part_51_o,1,8192,128,524288
node_212,fc2_part_52_o,1,8192,128,524288
node_213,fc2_part_53_o,1,8192,128,524288
node_214,fc2_part_54_o,1,8192,128,524288
node_215,fc2_part_55_o,1,8192,128,524288
node_216,fc2_part_56_o,1,8192,128,524288
node_217,fc2_part_57_o,1,8192,128,524288
node_218,fc2_part_58_o,1,8192,128,524288
node_219,fc2_part_59_o,1,8192,128,524288
node_220,fc2_part_60_o,1,8192,128,524288
node_221,fc2_part_61_o,1,8192,128,524288
node_222,fc2_part_62_o,1,8192,128,524288
node_223,fc2_part_63_o,1,8192,128,524288
node_224,fc2_part_64_o,1,8192,128,524288
node_225,fc2_part_65_o,1,8192,86,352256
node_225,fc3_part_1_i,2,172,2000,172000
node_226,fc3_part_2_i,1,524,2000,524000
node_227,fc3_part_3_i,1,524,2000,524000
node_228,fc3_part_4_i,1,524,2000,524000
node_229,fc3_part_5_i,1,524,2000,524000
node_230,fc3_part_6_i,1,524,2000,524000
node_231,fc3_part_7_i,1,524,2000,524000
node_232,fc3_part_8_i,1,524,2000,524000
node_233,fc3_part_9_i,1,524,2000,524000
node_234,fc3_part_10_i,1,524,2000,524000
node_235,fc3_part_11_i,1,524,2000,524000
node_236,fc3_part_12_i,1,524,2000,524000
node_237,fc3_part_13_i,1,524,2000,524000
node_238,fc3_part_14_i,1,524,2000,524000
node_239,fc3_part_15_i,1,524,2000,524000
node_240,fc3_part_16_i,1,524,2000,524000
node_241,fc3_part_17_i,1,160,2000,160000
