Node Name, Layer Name, Layer Number, ifmap, ofmap, fmap
node_91,fc2_part_11_o,1,8192,256,1048576
node_92,fc2_part_12_o,1,8192,256,1048576
node_93,fc2_part_13_o,1,8192,256,1048576
node_94,fc2_part_14_o,1,8192,256,1048576
node_95,fc2_part_15_o,1,8192,256,1048576
node_96,fc2_part_16_o,1,8192,256,1048576
node_97,fc2_part_17_o,1,8192,256,1048576
node_98,fc2_part_18_o,1,8192,256,1048576
node_99,fc2_part_19_o,1,8192,256,1048576
node_100,fc2_part_20_o,1,8192,256,1048576
node_101,fc2_part_21_o,1,8192,256,1048576
node_102,fc2_part_22_o,1,8192,256,1048576
node_103,fc2_part_23_o,1,8192,256,1048576
node_104,fc2_part_24_o,1,8192,256,1048576
node_105,fc2_part_25_o,1,8192,256,1048576
node_106,fc2_part_26_o,1,8192,256,1048576
node_107,fc2_part_27_o,1,8192,256,1048576
node_108,fc2_part_28_o,1,8192,256,1048576
node_109,fc2_part_29_o,1,8192,256,1048576
node_110,fc2_part_30_o,1,8192,256,1048576
node_111,fc2_part_31_o,1,8192,256,1048576
node_112,fc2_part_32_o,1,8192,256,1048576
node_113,fc2_part_33_o,1,8192,78,319488
node_113,fc3_part_1_i,2,728,2000,728000
node_114,fc3_part_2_i,1,1048,2000,1048000
node_115,fc3_part_3_i,1,1048,2000,1048000
node_116,fc3_part_4_i,1,1048,2000,1048000
node_117,fc3_part_5_i,1,1048,2000,1048000
node_118,fc3_part_6_i,1,1048,2000,1048000
node_119,fc3_part_7_i,1,1048,2000,1048000
node_120,fc3_part_8_i,1,1048,2000,1048000
node_121,fc3_part_9_i,1,128,2000,128000
