Node Name, Layer Name, Layer Number, ifmap, ofmap, fmap
node_84,conv5_1_c_part_2_o,1,50176,25088,262144
node_85,conv5_1_c_part_3_o,1,50176,25088,262144
node_86,conv5_1_c_part_4_o,1,50176,25088,262144
node_87,conv5_1_c_part_5_o,1,50176,25088,262144
node_88,conv5_1_c_part_6_o,1,50176,25088,262144
node_89,conv5_1_c_part_7_o,1,50176,25088,262144
node_90,conv5_1_c_part_8_o,1,50176,25088,262144
node_91,conv5_1_c_part_9_o,1,50176,9702,101376
node_91,conv5_2_a_part_1_i,2,15386,50176,160768
node_92,conv5_2_a_part_2_i,1,25088,50176,262144
node_93,conv5_2_a_part_3_i,1,25088,50176,262144
node_94,conv5_2_a_part_4_i,1,25088,50176,262144
node_95,conv5_2_a_part_5_i,1,25088,50176,262144
node_96,conv5_2_a_part_6_i,1,25088,50176,262144
node_97,conv5_2_a_part_7_i,1,25088,50176,262144
node_98,conv5_2_a_part_8_i,1,25088,50176,262144
node_99,conv5_2_a_part_9_i,1,9702,50176,101376
node_99,conv5_2_b_part_1_o,2,82944,1666,156672
node_100,conv5_2_b_part_2_o,1,82944,2744,258048
node_101,conv5_2_b_part_3_o,1,82944,2744,258048
node_102,conv5_2_b_part_4_o,1,82944,2744,258048
node_103,conv5_2_b_part_5_o,1,82944,2744,258048
node_104,conv5_2_b_part_6_o,1,82944,2744,258048
node_105,conv5_2_b_part_7_o,1,82944,2744,258048
node_106,conv5_2_b_part_8_o,1,82944,2744,258048
node_107,conv5_2_b_part_9_o,1,82944,2744,258048
node_108,conv5_2_b_part_10_o,1,82944,2744,258048
node_109,conv5_2_b_part_11_o,1,82944,2744,258048
node_110,conv5_2_b_part_12_o,1,82944,2744,258048
node_111,conv5_2_b_part_13_o,1,82944,2744,258048
node_112,conv5_2_b_part_14_o,1,82944,2744,258048
node_113,conv5_2_b_part_15_o,1,82944,2744,258048
node_114,conv5_2_b_part_16_o,1,82944,2744,258048
node_115,conv5_2_b_part_17_o,1,82944,2744,258048
node_116,conv5_2_b_part_18_o,1,82944,2744,258048
node_117,conv5_2_b_part_19_o,1,82944,1862,175104
node_117,conv5_2_c_part_1_o,2,50176,8330,87040
node_118,conv5_2_c_part_2_o,1,50176,25088,262144
node_119,conv5_2_c_part_3_o,1,50176,25088,262144
node_120,conv5_2_c_part_4_o,1,50176,25088,262144
node_121,conv5_2_c_part_5_o,1,50176,25088,262144
node_122,conv5_2_c_part_6_o,1,50176,25088,262144
node_123,conv5_2_c_part_7_o,1,50176,25088,262144
node_124,conv5_2_c_part_8_o,1,50176,25088,262144
node_125,conv5_2_c_part_9_o,1,50176,16758,175104
node_125,conv5_3_a_part_1_i,2,8330,50176,87040
node_126,conv5_3_a_part_2_i,1,25088,50176,262144
node_127,conv5_3_a_part_3_i,1,25088,50176,262144
node_128,conv5_3_a_part_4_i,1,25088,50176,262144
node_129,conv5_3_a_part_5_i,1,25088,50176,262144
node_130,conv5_3_a_part_6_i,1,25088,50176,262144
node_131,conv5_3_a_part_7_i,1,25088,50176,262144
node_132,conv5_3_a_part_8_i,1,25088,50176,262144
node_133,conv5_3_a_part_9_i,1,16758,50176,175104
node_133,conv5_3_b_part_1_o,2,82944,882,82944
node_134,conv5_3_b_part_2_o,1,82944,2744,258048
node_135,conv5_3_b_part_3_o,1,82944,2744,258048
node_136,conv5_3_b_part_4_o,1,82944,2744,258048
node_137,conv5_3_b_part_5_o,1,82944,2744,258048
node_138,conv5_3_b_part_6_o,1,82944,2744,258048
node_139,conv5_3_b_part_7_o,1,82944,2744,258048
node_140,conv5_3_b_part_8_o,1,82944,2744,258048
node_141,conv5_3_b_part_9_o,1,82944,2744,258048
node_142,conv5_3_b_part_10_o,1,82944,2744,258048
node_143,conv5_3_b_part_11_o,1,82944,2744,258048
node_144,conv5_3_b_part_12_o,1,82944,2744,258048
node_145,conv5_3_b_part_13_o,1,82944,2744,258048
node_146,conv5_3_b_part_14_o,1,82944,2744,258048
node_147,conv5_3_b_part_15_o,1,82944,2744,258048
node_148,conv5_3_b_part_16_o,1,82944,2744,258048
node_149,conv5_3_b_part_17_o,1,82944,2744,258048
node_150,conv5_3_b_part_18_o,1,82944,2744,258048
node_151,conv5_3_b_part_19_o,1,82944,2646,248832
node_151,conv5_3_c_part_1_o,2,50176,1274,13312
node_152,conv5_3_c_part_2_o,1,50176,25088,262144
node_153,conv5_3_c_part_3_o,1,50176,25088,262144
node_154,conv5_3_c_part_4_o,1,50176,25088,262144
node_155,conv5_3_c_part_5_o,1,50176,25088,262144
node_156,conv5_3_c_part_6_o,1,50176,25088,262144
node_157,conv5_3_c_part_7_o,1,50176,25088,262144
node_158,conv5_3_c_part_8_o,1,50176,25088,262144
node_159,conv5_3_c_part_9_o,1,50176,23814,248832
node_159,fc1_part_1_i,2,12,2000,12000
node_160,fc1_part_2_i,1,262,2000,262000
node_161,fc1_part_3_i,1,262,2000,262000
node_162,fc1_part_4_i,1,262,2000,262000
node_163,fc1_part_5_i,1,262,2000,262000
node_164,fc1_part_6_i,1,262,2000,262000
node_165,fc1_part_7_i,1,262,2000,262000
node_166,fc1_part_8_i,1,262,2000,262000
node_167,fc1_part_9_i,1,262,2000,262000
node_168,fc1_part_10_i,1,262,2000,262000
node_169,fc1_part_11_i,1,262,2000,262000
node_170,fc1_part_12_i,1,262,2000,262000
node_171,fc1_part_13_i,1,262,2000,262000
node_172,fc1_part_14_i,1,262,2000,262000
node_173,fc1_part_15_i,1,262,2000,262000
node_174,fc1_part_16_i,1,262,2000,262000
node_175,fc1_part_17_i,1,154,2000,154000
